Text,Label
"അതിര്ത്തിയിലെ സംഘര്ഷങ്ങളുടെ പശ്ചാത്തലത്തില് 'ചൈനയെ ബഹിഷ്കരിക്കുക' എന്ന ആഹ്വാനത്തിനിടയില്, ബാങ്ക് ഓഫ് ചൈന അതിന്റെ ആദ്യ ഇന്ത്യന് ശാഖ മുംബൈയില് തുറക്കുന്നു. ഇന്ത്യയിൽ പ്രവർത്തിക്കാൻ റിസർവ് ബാങ്ക് ഇപ്പോൾ ലൈസൻസ് നൽകിയിട്ടുണ്ട്.",2
"68,000 കോടി രൂപയുടെ കടബാധ്യതയെക്കുറിച്ച് റിസർവ് ബാങ്ക് എഴുതി",0
റിസർവ് ബാങ്ക് ഓഫ് ഇന്ത്യ ഒമ്പത് വാണിജ്യ ബാങ്കുകൾ അടച്ചുപൂട്ടുന്നു.,0
നീരവ് മോദി ഉൾപ്പെട്ട കുംഭകോണത്തെക്കുറിച്ച് രാഹുൽ ഗാന്ധിയെയും പി ചിദംബരത്തെയും അറിയിച്ചിരുന്നെന്നും എന്നാൽ അവർ അദ്ദേഹത്തോട് മിണ്ടാതിരിക്കാൻ ആവശ്യപ്പെട്ടുവെന്നും മുൻ റിസർവ് ബാങ്ക് ഗവർണർ രഘുറാം രാജൻ അവകാശപ്പെട്ടു.,0
എല്ലാ ബാങ്കുകളിലെയും ഇടപാട് സമയം റിസർവ് ബാങ്ക് നീട്ടി,0
2019 ഡിസംബര് 31ന് ശേഷം 2000 രൂപ നോട്ടുകള് റിസര് വ് ബാങ്ക് പിന് വലിക്കും,0
റിസർവ് ബാങ്ക് ഉദ്യോഗസ്ഥരുടെ അവധി റദ്ദാക്കി,0
ബാങ്കുകൾക്ക് രണ്ട് ദിവസം പ്രവർത്തിക്കാൻ അനുമതി നൽകി റിസർവ് ബാങ്ക് സർക്കുലർ പുറത്തിറക്കി.,0
പുതിയ 1000 രൂപ നോട്ട് റിസര് വ് ബാങ്ക് പുറത്തിറക്കി,0
നോട്ട് നിരോധനം ഇന്ത്യന് സമ്പദ് വ്യവസ്ഥയെ ബാധിച്ചിട്ടില്ലെന്ന് നിര് മല സീതാരാമന് രാജ്യസഭയില് പറഞ്ഞു.,0
നോട്ട് നിരോധനത്തെ പ്രശംസിച്ച് കോണ് ഗ്രസ് മുന് അധ്യക്ഷന് രാഹുല് ഗാന്ധി.,2
നോട്ട് അസാധുവാക്കല് മൂലമുണ്ടായ ദുരിതങ്ങളെ പരിഹസിച്ച് പ്രധാനമന്ത്രി നരേന്ദ്ര മോദി,0
നോട്ട് അസാധുവാക്കല് കള്ളപ്പണത്തെക്കുറിച്ചാണെന്ന് മോദി ഒരിക്കലും പറഞ്ഞിട്ടില്ല.,0
ചൂട് തേങ്ങാവെള്ളം ക്യാന്‍സര്‍ കോശങ്ങളെ നശിപ്പിക്കുമെന്ന് ടാറ്റാ മെമ്മോറിയല്‍ ആശുപത്രിയിലെ ഡോ. രാജേന്ദ്ര ബാഡ്വേയുടെ സന്ദേശം.,0
സപ്ലൈകോയിൽ നിന്നും വിതരണം ചെയ്യുന്ന ശബരിയുടെ വെളിച്ചെണ്ണയിൽ ക്യാൻസർ വരെ ഉണ്ടായേക്കാവുന്ന പാരഫിൻ വാക്സ് കണ്ടെത്തി,1
Covid vaccine എടുത്തവർ chicken കഴിക്കരുത്,0
ആർസിസി പുറത്തിറക്കിയ ക്യാൻസർ വരാതിരിക്കാനുള്ള മുൻകരുതലുകൾ.,0
ചന്ദ്രയാൻ അയച്ച ചന്ദ്രന്റെ വീഡിയോ,0
ഖത്തറിലെ പാർക്കിങ്ങ് ലോട്ടിൽ നീരാളി,0
ഇന്ത്യയുടെ പുതിയ ഷൂട്ടിംഗ് താരം റിഥം സംഗ്വാൻ ഇപ്പോൾ ബാക്കുവിൽ നടക്കുന്ന ഐ എസ് എസ് എഫ് ലോകകപ്പിൽ ലോകറിക്കാർഡ് ഭേദിച്ചു.,0
സഹോദരങ്ങളെ.... ഷെയർ പ്ലീസ് 🔴 വവ്വാൽ കടിക്കുന്ന അടക്കയിൽ നിന്നാണ് നിപ്പ വൈറസ് പകരുന്നത് എന്ന് കണ്ടെത്തിയിട്ടുണ്ട്.. മരുതോക്കരയിലെ നിപ്പ ബാധിച്ചു മരിച്ചയാളുടെ വീട്ടിലെ അടക്ക പരിശോധിച്ചപ്പോൾ വൈറസ് സാന്നിധ്യം കണ്ടെത്തി ഒരു കാരണവശാലും അടക്ക എടുക്കുകയോ സ്പർശിക്കുകയോ ചെയ്യരുത് എല്ലാവര...,0
കായംകുളം സ്വദേശിയായ ഷിജാറിന് ഓണം ബംപറിന്റെ ഒന്നാം സമ്മാനമായ 12 കോടി രൂപ ലഭിച്ചു.,0
യു.ഡി.എഫ്. കായംകുളം സ്ഥാനാര്‍ഥി അരിതാ ബാബുവിന്റെ വീട് ആക്രമിച്ച കേസില്‍ കോണ്‍ഗ്രസ് നേതാവ് പിടിയില്‍,1
ഇത് നീലേശ്വരത്ത് ലോട്ടറി വില്‍പന നടത്തുന്ന ഗൗരി അന്തര്‍ജനം. സാമ്പത്തികമായി പിന്നോക്കം നില്‍ക്കുന്ന ഇവര്‍ ഉയര്‍ന്ന ജാതിക്കാരിയായതിനാല്‍ സര്‍ക്കാര്‍ ആനുകൂല്യങ്ങളൊന്നും ലഭിക്കുന്നില്ല.,2
വെള്ളിയാഴ്ച്ച ബ്രസീലിനെതിരെ ഗോൾ നേടിയ കാമറൂണിയൻ പ്രൊഫഷണൽ ഫുട്ബോളർ വിന്‍സെന്റ് അബൂബക്കര്‍ സൂപ്പര്‍ സ്റ്റുഡിയോ മലപ്പുറത്തിനുവേണ്ടി കളിച്ചിട്ടുണ്ട്.,0
മണിപ്പൂരിൽ ക്രിസ്ത്യൻ പള്ളി പൊളിച്ചു മാറ്റി.,0
"എരുമേലി വാവർ പള്ളിയിൽ നേർച്ച കിട്ടിയ പണം,",0
മുസ്ലീം തൊപ്പി ധരിച്ച് പള്ളിയില്‍ സന്ദര്‍ശനം നടത്തുന്ന നരേന്ദ്രമോദി.,1
ഉത്തർപ്രദേശിലെ ക്രിസ്ത്യൻ പള്ളികളിലെ ഞായറാഴ്ച സ്തോത്രക്കാഴ്ചയുടെ 6 ശതമാനം ജി.എസ്.ടിയായി നൽകണം.,0
യുഎസ്എയിലെ ആദ്യത്തെ ഹിജാബ് ധരിച്ച ജഡ്ജി റാഫിയ അർഷാദ്.,3
കർണാടകയിൽ പൂർണ ഹിജാബ് നിരോധനം നടപ്പിലാക്കാൻ ബിജെപി ശ്രമിച്ചു.,1
ജമ്മു കശ്മീരിലെ ഒരു സ്കൂൾ ഹിജാബ് പൂർണ്ണമായും നിരോധിച്ചു.,2
കർണാടകയിൽ ഹിജാബ് ധരിച്ച പെണ്കുട്ടികളെ ഏതാനും ചെറുപ്പക്കാർ ഉപദ്രവിക്കാൻ ശ്രമിക്കുന്നതിന്റെ ദൃശ്യം.,2
കൊവിഡ് ചൈനീസ് സൃഷ്‍ടിയെന്ന് നൊബേല്‍ ജേതാവ്' പറഞ്ഞതായി പ്രചാരണം; ഏറ്റുപിടിച്ച് മലയാളികളും,0
ശാസ്ത്രജ്ഞനായിരുന്ന ഗലീലിയോ ഗലീലിയ്ക്ക് തൻറെ കണ്ടെത്തലുകൾ അന്നത്തെ വിശ്വാസങ്ങൾക്ക് എതിരായിരുന്നതിനാൽ മരണശിക്ഷ ഏറ്റുവാങ്ങേണ്ടിവന്നു.,2
ഇന്നലെ കേരളത്തിൽ സന്ദർശനത്തിനായി എത്തിയ രാഹുൽഗാന്ധി ഗാന്ധി കെസി വേണുഗോപാലിന് ഒപ്പം കേരളത്തിലെ ചായക്കടയിൽ ചായയും പലഹാരങ്ങളും കഴിക്കുന്ന ദൃശ്യങ്ങളാണ്,0
ദീപാവലി ആഘോഷങ്ങളുടെ ഭാഗമായി 240 ബോട്ടുകൾ വിളക്കുകളുമായി കേരള നദിയിൽ സഞ്ചരിക്കുന്നത് വീഡിയോയിൽ കാണാം.,0
ദീപാവലിക്ക് തായ്വാനിലെ ഏറ്റവും ഉയരം കൂടിയ കെട്ടിടത്തിൽ പടക്കം പൊട്ടിക്കൽ,0
തോക്കും പീരങ്കിയും പ്രയോഗിച്ച് ദീപാവലി ആഘോഷിച്ച് രാജസ്ഥാൻ ജനത,0
2019ലെ ദീപാവലി ആഘോഷത്തില് അനാഥക്കുട്ടിക്ക് സഹായവുമായി യോഗി ആദിത്യനാഥ്,0
ഈ വർഷം ദീപാവലി രാത്രിയിൽ ഡൽഹിയിലെ മലിനീകരണം അഞ്ച് വർഷത്തിനിടയിലെ ഏറ്റവും താഴ്ന്ന നിലയിലാണ്.,1
ട്രെയിനിൽ ടിക്കറ്റില്ലാതെ യാത്ര ചെയ്യേണ്ടി വന്ന ഇന്‍ഫോസിസ് ഫൗണ്ടേഷന്‍ ചെയര്‍പേഴ്‌സൺ സുധ മൂർത്തിയുടെ ബാല്യകാല കഥ.,2
ട്രെയിനിൽ ടിക്കറ്റില്ലാതെ യാത്ര ചെയുന്ന പെൺകുട്ടിയുടെ കഥ സുധ മൂർത്തിയുടെ ബാല്യകാലത്തിൽ നിന്നുള്ളതല്ല,2
ഇന്‍ഫോസിസ് ഫൗണ്ടേഷന്‍ ചെയര്‍പേഴ്സണ്‍ സുധാ മൂര്‍ത്തി‍യുടെ ജീവിത കഥ,0
ഇന്‍ഫോസിസ് ഫൗണ്ടേഷന്‍ ചെയര്‍പേഴ്സണ്‍ സുധാ മൂര്‍ത്തി‍യുടെ ജീവിത കഥ എന്ന പേരില്‍ സമൂഹമാധ്യമങ്ങളില്‍ വൈറലായ ഈ കഥയുടെ പിന്നിലെ വസ്‌തുത ഇതാണ്..,1
"UAE യില്‍ നിന്നുള്ള മൂന്നു നിലയുള്ള വിമാനത്തിന്‍റെതല്ല, GTA ഗെയിമില്‍ നിന്നുള്ളതാണ് ഈ ദൃശ്യങ്ങള്‍…",0
